Filght_date,Flight_ID,Departure point,Arrival point,Scheduled_departure_time,Scheduled_arrival_time,STATUS,Aircraft_code,Arrival delay
2016-04-23,TU 0375 ,ALG,TUN,2016-04-23 16:05:00,2016-04-23 17.15.00,ATA,TU 320IMR,15.0
2016-04-23,TU 0216 ,TUN,IST,2016-04-23 15:55:00,2016-04-23 18.30.00,ATA,TU 320IMW,56.0
2016-04-23,TU 0999 ,NCE,TUN,2016-04-23 16:35:00,2016-04-23 18.10.00,ATA,TU 32AIMI,0.0
2016-04-23,TU 0680 ,MIR,MRS,2016-04-23 17:00:00,2016-04-23 18.45.00,ATA,TU 32AIMC,14.0
2016-04-23,TU 0723 ,ORY,TUN,2016-04-23 17:50:00,2016-04-23 20.15.00,ATA,TU 320IMV,14.0
2016-04-23,TU 6031 ,SFA,JED,2016-04-23 19:40:00,2016-04-23 23.50.00,ATA,TU 320IMR,25.0
2016-04-23,TU 6023 ,TUN,DJE,2016-04-23 20:35:00,2016-04-23 21.25.00,ATA,TU 320IMS,0.0
2016-04-24,TU 0725 ,ORY,TUN,2016-04-24 06:00:00,2016-04-24 08.25.00,ATA,TU 320IMU,0.0
2016-04-24,TU 0682 ,DJE,NCE,2016-04-24 06:15:00,2016-04-24 08.05.00,ATA,TU 736IOK,0.0
2016-04-24,TU 0902 ,TUN,MRS,2016-04-24 11:25:00,2016-04-24 13.00.00,ATA,TU 32AIMC,8.0
2016-04-24,TU 0929 ,MRS,TUN,2016-04-24 18:40:00,2016-04-24 20.15.00,ATA,TU 32AIMC,0.0
2016-04-24,TU 0928 ,TUN,MRS,2016-04-24 16:15:00,2016-04-24 17.50.00,ATA,TU 32AIMC,22.0
2016-04-24,TU 0903 ,MRS,TUN,2016-04-24 13:50:00,2016-04-24 15.25.00,ATA,TU 32AIMC,10.0
2016-04-24,TU 0930 ,TUN,MRS,2016-04-24 06:25:00,2016-04-24 08.00.00,ATA,TU 32AIMC,0.0
2016-04-24,TU 0850 ,TUN,LYS,2016-04-24 13:20:00,2016-04-24 15.10.00,ATA,TU 320IMT,29.0
2016-04-24,TU 0374 ,TUN,ALG,2016-04-24 13:45:00,2016-04-24 15.05.00,ATA,TU 332IFM,13.0
2016-04-24,TU 0998 ,TUN,NCE,2016-04-24 14:15:00,2016-04-24 15.45.00,ATA,TU 320IMW,15.0
2016-04-24,TU 0606 ,TUN,MAD,2016-04-24 14:30:00,2016-04-24 16.35.00,ATA,TU 320IMU,6.0
2016-04-24,TU 0721 ,ORY,TUN,2016-04-24 14:55:00,2016-04-24 17.20.00,ATA,TU 332IFN,24.0
2016-04-24,UG 1311 ,CDG,TUN,2016-04-24 16:40:00,2016-04-24 18.55.00,ATA,TU CR9ISA,634.0
2016-04-24,TU 0999 ,NCE,TUN,2016-04-24 16:35:00,2016-04-24 18.05.00,ATA,TU 320IMW,15.0
2016-04-25,TU 0338 ,TUN,ALG,2016-04-25 07:30:00,2016-04-25 08.50.00,ATA,TU 320IMV,133.0
2016-04-25,TU 0339 ,ALG,TUN,2016-04-25 09:50:00,2016-04-25 11.00.00,ATA,TU 320IMV,185.0
2016-04-25,TU 0634 ,DJE,ORY,2016-04-25 06:05:00,2016-04-25 08.50.00,ATA,TU 31AIMK,0.0
2016-04-25,TU 0542 ,TUN,MUC,2016-04-25 06:55:00,2016-04-25 09.10.00,ATA,TU 32AIMI,26.0
2016-04-25,TU 0788 ,TUN,BRU,2016-04-25 07:30:00,2016-04-25 10.05.00,ATA,TU 32AIMP,0.0
2016-04-25,TU 0856 ,TUN,MXP,2016-04-25 08:00:00,2016-04-25 09.45.00,ATA,TU 31AIMJ,0.0
2016-04-25,TU 0700 ,TUN,GVA,2016-04-25 08:10:00,2016-04-25 10.05.00,ATA,TU 32AIML,0.0
2016-04-25,TU 0514 ,TUN,BCN,2016-04-25 08:05:00,2016-04-25 09.50.00,ATA,TU 32AIMN,5.0
2016-04-25,TU 0931 ,MRS,TUN,2016-04-25 08:50:00,2016-04-25 10.25.00,ATA,TU 32AIMC,8.0
2016-04-25,TU 0790 ,TUN,LGW,2016-04-25 12:30:00,2016-04-25 15.10.00,ATA,TU 31BIMQ,13.0
2016-04-25,TU 0283 ,TLS,TUN,2016-04-25 16:05:00,2016-04-25 18.00.00,ATA,TU 32AIMI,0.0
2016-04-25,TU 0375 ,ALG,TUN,2016-04-25 16:05:00,2016-04-25 17.15.00,ATA,TU 320IMR,0.0
2016-04-25,TU 0814 ,CAI,TUN,2016-04-25 18:35:00,2016-04-25 21.50.00,ATA,TU 31BIMO,0.0
2016-04-25,TU 0913 ,TUN,MED,2016-04-25 19:40:00,2016-04-25 23.40.00,ATA,TU 332IFN,47.0
2016-04-25,TU 0735 ,MIR,DJE,2016-04-25 21:35:00,2016-04-25 22.15.00,ATA,TU 32AIMF,0.0
2016-04-26,TU 6038 ,JED,TUN,2016-04-26 01:30:00,2016-04-26 06.30.00,ATA,TU 320IMU,40.0
2016-04-26,TU 0726 ,MIR,CRL,2016-04-26 07:25:00,2016-04-26 10.20.00,ATA,TU 32AIMF,6.0
2016-04-26,TU 0788 ,TUN,BRU,2016-04-26 07:30:00,2016-04-26 10.05.00,ATA,TU 320IMV,10.0
2016-04-26,TU 0752 ,TUN,FCO,2016-04-26 07:55:00,2016-04-26 09.20.00,ATA,TU 32AIMM,0.0
2016-04-26,TU 0997 ,NCE,TUN,2016-04-26 10:15:00,2016-04-26 11.45.00,ATA,TU 32AIML,10.0
2016-04-26,TU 0712 ,CMN,TUN,2016-04-26 10:35:00,2016-04-26 13.00.00,ATA,TU 320IMR,0.0
2016-04-26,TU 0603 ,TUN,DJE,2016-04-26 12:10:00,2016-04-26 13.05.00,ATA,TU 736IOK,0.0
2016-04-26,TU 0642 ,BEG,VIE,2016-04-26 11:05:00,2016-04-26 12.15.00,ATA,TU 320IMU,234.0
2016-04-26,TU 0643 ,VIE,TUN,2016-04-26 13:05:00,2016-04-26 15.15.00,ATA,TU 320IMU,228.0
2016-04-27,TU 6056 ,JED,TUN,2016-04-27 01:15:00,2016-04-27 06.15.00,ATA,TU 320IMT,30.0
2016-04-27,TU 0714 ,JED,TUN,2016-04-27 00:30:00,2016-04-27 05.25.00,ATA,TU 332IFM,84.0
2016-04-27,TU 6050 ,DJE,TUN,2016-04-27 04:20:00,2016-04-27 05.10.00,ATA,TU 320IMR,275.0
2016-04-27,TU 0708 ,TUN,ORN,2016-04-27 13:25:00,2016-04-27 15.15.00,ATA,TU 32AIMI,0.0
2016-04-27,TU 0527 ,DUS,TUN,2016-04-27 14:00:00,2016-04-27 16.40.00,ATA,TU 320IMR,0.0
2016-04-27,TU 0701 ,TUN,DJE,2016-04-27 13:55:00,2016-04-27 14.50.00,ATA,TU 32AIMF,0.0
2016-04-27,TU 0757 ,MXP,TUN,2016-04-27 15:05:00,2016-04-27 16.55.00,ATA,TU 320IMT,13.0
2016-04-27,TU 0721 ,ORY,TUN,2016-04-27 15:45:00,2016-04-27 18.10.00,ATA,TU 320IMS,38.0
2016-04-27,TU 0216 ,TUN,IST,2016-04-27 15:55:00,2016-04-27 18.30.00,ATA,TU 320IMV,6.0
2016-04-27,TU 0709 ,ORN,TUN,2016-04-27 16:05:00,2016-04-27 17.50.00,ATA,TU 32AIMI,10.0
2016-04-27,TU 0375 ,ALG,TUN,2016-04-27 16:05:00,2016-04-27 17.15.00,ATA,TU 320IMU,30.0
2016-04-27,TU 0607 ,MAD,TUN,2016-04-27 17:25:00,2016-04-27 19.30.00,ATA,TU 31BIMO,15.0
2016-04-27,TU 6027 ,TOE,JED,2016-04-27 21:20:00,2016-04-28 01.50.00,ATA,TU 320IMU,13.0
2016-04-28,TU 0711 ,TUN,CMN,2016-04-28 07:00:00,2016-04-28 09.40.00,ATA,TU 32AIMI,0.0
2016-04-28,TU 0930 ,TUN,MRS,2016-04-28 06:25:00,2016-04-28 08.00.00,ATA,TU 32AIMN,41.0
2016-04-28,TU 0813 ,TUN,CAI,2016-04-28 07:05:00,2016-04-28 10.05.00,ATA,TU 31BIMQ,5.0
2016-04-28,TU 0788 ,TUN,BRU,2016-04-28 07:30:00,2016-04-28 10.05.00,ATA,TU 32AIMD,7.0
2016-04-28,TU 0716 ,TUN,ORY,2016-04-28 06:50:00,2016-04-28 09.10.00,ATA,TU 320IMT,58.0
2016-04-28,TU 0708 ,TUN,ORN,2016-04-28 08:05:00,2016-04-28 09.55.00,ATA,TU 32AIMM,58.0
2016-04-28,TU 0514 ,TUN,BCN,2016-04-28 08:05:00,2016-04-28 09.50.00,ATA,TU 32AIMP,22.0
2016-04-28,TU 0215 ,IST,TUN,2016-04-28 10:15:00,2016-04-28 13.05.00,ATA,TU 320IMV,13.0
2016-04-28,TU 0791 ,LGW,TUN,2016-04-28 10:35:00,2016-04-28 13.25.00,ATA,TU 32AIML,0.0
2016-04-28,TU 0472 ,TUN,VCE,2016-04-28 13:10:00,2016-04-28 14.55.00,ATA,TU 31BIMO,0.0
2016-04-28,TU 0721 ,ORY,TUN,2016-04-28 15:45:00,2016-04-28 18.10.00,ATA,TU 320IMW,13.0
2016-04-28,TU 0705 ,TUN,CMN,2016-04-28 16:00:00,2016-04-28 18.40.00,ATA,TU 31BIMQ,0.0
2016-04-28,TU 0431 ,LYS,MIR,2016-04-28 15:55:00,2016-04-28 18.00.00,ATA,TU 32AIMF,25.0
2016-04-28,TU 0209 ,NTE,TUN,2016-04-28 16:30:00,2016-04-28 18.50.00,ATA,TU 736IOR,358.0
2016-04-28,TU 0851 ,LYS,TUN,2016-04-28 16:00:00,2016-04-28 17.55.00,ATA,TU 320IMR,21.0
2016-04-28,TU 0999 ,NCE,TUN,2016-04-28 16:35:00,2016-04-28 18.10.00,ATA,TU 32AIML,0.0
2016-04-28,TU 0706 ,CMN,TUN,2016-04-28 19:35:00,2016-04-28 21.55.00,ATA,TU 31BIMQ,0.0
2016-04-28,TU 0713 ,TUN,JED,2016-04-28 18:55:00,2016-04-28 23.10.00,ATA,TU 332IFM,35.0
2016-04-28,TU 0681 ,MRS,MIR,2016-04-28 19:50:00,2016-04-28 21.35.00,ATA,TU 736IOQ,10.0
2016-04-28,TU 0397 ,OUA,ABJ,2016-04-28 20:25:00,2016-04-28 21.50.00,ATA,TU 320IMT,9.0
2016-04-28,TU 0396 ,BKO,DKR,2016-04-28 20:55:00,2016-04-28 22.35.00,ATA,TU 320IMV,70.0
2016-04-28,TU 0735 ,TOE,DJE,2016-04-28 22:15:00,2016-04-28 22.55.00,ATA,TU 31AIMK,34.0
2016-04-28,TU 0398 ,ABJ,TUN,2016-04-28 22:40:00,2016-04-29 03.55.00,ATA,TU 320IMT,42.0
2016-04-29,TU 0564 ,NKC,TUN,2016-04-29 00:30:00,2016-04-29 04.45.00,ATA,TU 31BIMO,10.0
2016-04-28,TU 0396 ,DKR,TUN,2016-04-28 23:25:00,2016-04-29 04.05.00,ATA,TU 320IMV,111.0
2016-04-29,TU 0538 ,DJE,DUS,2016-04-29 06:30:00,2016-04-29 09.35.00,ATA,TU 736IOQ,0.0
2016-04-29,TU 0526 ,TUN,DUS,2016-04-29 06:25:00,2016-04-29 09.10.00,ATA,TU 320IMU,0.0
2016-04-29,TU 0628 ,TUN,BOD,2016-04-29 07:15:00,2016-04-29 09.25.00,ATA,TU 31BIMO,6.0
2016-04-30,TU 9002 ,TUN,MIR,2016-04-30 04:00:00,2016-04-30 04.40.00,ATA,TU 736IOR,0.0
2016-04-30,TU 9004 ,DJE,DJE,2016-04-30 03:30:00,2016-04-30 04.20.00,RTR,TU 736IOK,35.0
2016-04-30,TU 0930 ,TUN,MRS,2016-04-30 06:25:00,2016-04-30 08.00.00,ATA,TU 32AIMC,16.0
2016-04-30,TU 0552 ,NBE,HAM,2016-04-30 06:40:00,2016-04-30 09.35.00,ATA,TU 32AIMI,0.0
2016-04-30,TU 0540 ,NBE,DUS,2016-04-30 06:50:00,2016-04-30 09.40.00,ATA,TU 32AIMD,0.0
2016-04-30,TU 0744 ,TUN,FRA,2016-04-30 07:05:00,2016-04-30 09.40.00,ATA,TU 32AIMM,0.0
2016-04-30,TU 0716 ,TUN,ORY,2016-04-30 06:50:00,2016-04-30 09.10.00,ATA,TU 32AIMP,22.0
2016-04-30,TU 0463 ,LYS,MIR,2016-04-30 08:20:00,2016-04-30 10.25.00,ATA,TU 736IOR,205.0
2016-04-30,TU 0462 ,TUN,LYS,2016-04-30 07:00:00,2016-04-30 09.20.00,ATA,TU 736IOR,43.0
2016-04-30,TU 0440 ,MIR,ORY,2016-04-30 11:15:00,2016-04-30 13.45.00,ATA,TU 736IOR,160.0
2016-04-30,TU 0711 ,TUN,CMN,2016-04-30 07:05:00,2016-04-30 09.45.00,ATA,TU 320IMU,7.0
2016-04-30,TU 6592 ,NBE,SXF,2016-04-30 11:25:00,2016-04-30 14.20.00,ATA,TU 736IOK,117.0
2016-04-30,TU 0484 ,DJE,TUN,2016-04-30 12:35:00,2016-04-30 13.25.00,ATA,TU 736IOQ,35.0
2016-04-30,TU 0756 ,TUN,MXP,2016-04-30 12:30:00,2016-04-30 14.15.00,ATA,TU 320IMR,9.0
2016-04-30,TU 0790 ,TUN,LHR,2016-04-30 12:50:00,2016-04-30 15.55.00,ATA,TU 320IMS,0.0
2016-04-30,TU 0727 ,MIR,DJE,2016-04-30 13:15:00,2016-04-30 13.55.00,ATA,TU 32AIMF,0.0
2016-04-30,TU 0719 ,ORY,TUN,2016-04-30 12:40:00,2016-04-30 15.05.00,ATA,TU 32AIML,35.0
2016-04-30,TU 6057 ,DJE,JED,2016-04-30 15:35:00,2016-04-30 19.50.00,ATA,TU 320IMU,29.0
2016-04-30,TU 0929 ,MRS,TUN,2016-04-30 18:40:00,2016-04-30 20.15.00,ATA,TU 32AIMC,26.0
2016-04-30,TU 0214 ,TUN,IST,2016-04-30 20:00:00,2016-04-30 22.35.00,ATA,TU 32AIMN,0.0
2016-04-30,TU 9000 ,NBE,TUN,2016-04-30 21:00:00,2016-04-30 21.30.00,ATA,TU 32AIMI,0.0
2016-04-30,TU 6058 ,JED,TUN,2016-04-30 21:50:00,2016-05-01 02.50.00,ATA,TU 320IMU,10.0
2016-01-01,TU 0362 ,TUN,BLQ,2016-01-01 09:10:00,2016-01-01 10.45.00,ATA,TU 32AIMN,0.0
2016-01-01,TU 0718 ,TUN,ORY,2016-01-01 10:05:00,2016-01-01 12.25.00,ATA,TU 320IMU,14.0
2016-01-02,TU 0646 ,NBE,FRA,2016-01-02 13:50:00,2016-01-02 16.30.00,ATA,TU 736IOQ,40.0
2016-01-09,TU 0711 ,TUN,CMN,2016-01-09 06:55:00,2016-01-09 09.40.00,ATA,TU 31BIMQ,0.0
2016-01-09,TU 0718 ,TUN,ORY,2016-01-09 10:05:00,2016-01-09 12.20.00,ATA,TU 32AIMP,78.0
2016-01-09,TU 0680 ,MIR,MRS,2016-01-09 07:00:00,2016-01-09 08.45.00,ATA,TU 31AIMK,10.0
2016-01-09,TU 0850 ,TUN,LYS,2016-01-09 12:15:00,2016-01-09 14.05.00,ATA,TU 320IMS,42.0
2016-01-09,TU 6496 ,DJE,HAM,2016-01-09 07:35:00,2016-01-09 10.50.00,ATA,TU 32AIMC,22.0
2016-01-09,TU 0875 ,GVA,DJE,2016-01-09 07:35:00,2016-01-09 09.55.00,ATA,TU 31AIMJ,0.0
2016-01-09,TU 0996 ,TUN,NCE,2016-01-09 07:45:00,2016-01-09 09.15.00,ATA,TU 320IMS,21.0
2016-01-09,TU 0744 ,TUN,FRA,2016-01-09 07:05:00,2016-01-09 09.40.00,ATA,TU 32AIMF,201.0
2016-01-09,TU 0700 ,TUN,GVA,2016-01-09 07:25:00,2016-01-09 09.20.00,ATA,TU 31BIMO,16.0
2016-01-09,TU 0602 ,TUN,ZRH,2016-01-09 07:30:00,2016-01-09 09.35.00,ATA,TU 736IOK,14.0
2016-01-09,TU 0752 ,TUN,FCO,2016-01-09 07:40:00,2016-01-09 09.05.00,ATA,TU 320IMW,17.0
2016-01-09,TU 0539 ,DUS,DJE,2016-01-09 10:20:00,2016-01-09 13.25.00,ATA,TU 736IOQ,0.0
2016-01-09,TU 0712 ,CMN,TUN,2016-01-09 10:30:00,2016-01-09 12.55.00,ATA,TU 31BIMQ,0.0
2016-01-11,TU 0374 ,TUN,ALG,2016-01-11 08:15:00,2016-01-11 09.35.00,ATA,TU 32AIMF,308.0
2016-01-12,TU 0756 ,TUN,MXP,2016-01-12 12:30:00,2016-01-12 14.15.00,ATA,TU 320IMV,14.0
2016-01-12,TU 0790 ,TUN,LHR,2016-01-12 12:45:00,2016-01-12 15.50.00,ATA,TU 31BIMO,5.0
2016-01-12,TU 0700 ,ZRH,GVA,2016-01-12 12:55:00,2016-01-12 13.40.00,ATA,TU 32AIMH,8.0
2016-01-12,TU 0642 ,TUN,VIE,2016-01-12 13:40:00,2016-01-12 16.00.00,ATA,TU 736IOK,8.0
2016-01-16,TU 0251 ,NCE,MIR,2016-01-16 14:40:00,2016-01-16 16.25.00,ATA,TU 736IOR,35.0
2016-01-16,TU 0339 ,ALG,TUN,2016-01-16 17:00:00,2016-01-16 18.10.00,ATA,TU 320IMU,121.0
2016-01-16,TU 6592 ,NBE,SXF,2016-01-16 15:35:00,2016-01-16 18.30.00,ATA,TU 32AIMD,0.0
2016-01-16,TU 0713 ,TUN,JED,2016-01-16 20:00:00,2016-01-16 23.55.00,ATA,TU 332IFM,108.0
2016-01-16,TU 0283 ,TLS,TUN,2016-01-16 16:25:00,2016-01-16 18.15.00,ATA,TU 320IMT,102.0
2016-01-16,TU 6180 ,KGL,TUN,2016-01-16 15:00:00,2016-01-16 22.10.00,ATA,TU 320IMV,6.0
2016-01-17,TU 0705 ,TUN,CMN,2016-01-17 14:10:00,2016-01-17 16.55.00,ATA,TU 736IOQ,14.0
2016-01-17,TU 0430 ,DJE,LYS,2016-01-17 14:05:00,2016-01-17 16.25.00,ATA,TU 32AIMC,555.0
2016-01-18,TU 0214 ,TUN,IST,2016-01-18 04:10:00,2016-01-18 06.45.00,ATA,TU 320IMS,0.0
2016-01-21,TU 0851 ,LYS,TUN,2016-01-21 15:05:00,2016-01-21 17.00.00,ATA,TU 32AIML,0.0
2016-01-21,TU 0719 ,ORY,TUN,2016-01-21 14:55:00,2016-01-21 17.20.00,ATA,TU 32AIMF,35.0
2016-01-21,TU 0722 ,TUN,ORY,2016-01-21 15:10:00,2016-01-21 17.30.00,ATA,TU 32AIMC,0.0
2016-01-21,TU 0430 ,DJE,LYS,2016-01-21 14:55:00,2016-01-21 17.15.00,ATA,TU 32AIMD,15.0
2016-01-21,TU 0757 ,MXP,TUN,2016-01-21 15:05:00,2016-01-21 17.00.00,ATA,TU 736IOQ,40.0
2016-01-23,TU 6593 ,NBE,DJE,2016-01-23 23:00:00,2016-01-23 23.45.00,ATA,TU 32AIMH,0.0
2016-01-24,TU 0789 ,BRU,TUN,2016-01-24 11:35:00,2016-01-24 14.15.00,ATA,TU 32AIMI,34.0
2016-01-28,TU 0642 ,TUN,VIE,2016-01-28 10:00:00,2016-01-28 12.20.00,ATA,TU 32AIMF,22.0
2016-01-28,TU 3504 ,SFA,TUN,2016-01-28 04:46:00,2016-01-28 05.31.00,ATA,TU 736IOR,614.0
2016-01-28,TU 0745 ,FRA,TUN,2016-01-28 10:30:00,2016-01-28 12.55.00,ATA,TU 736IOK,9.0
2016-01-28,TU 0753 ,FCO,TUN,2016-01-28 10:05:00,2016-01-28 11.20.00,ATA,TU 31BIMQ,105.0
2016-01-28,TU 0700 ,TUN,GVA,2016-01-28 12:40:00,2016-01-28 14.35.00,ATA,TU 31BIMO,50.0
2016-01-31,TU 0635 ,ORY,DJE,2016-01-31 17:15:00,2016-01-31 20.00.00,ATA,TU 736IOP,40.0
2016-02-01,TU 0634 ,DJE,MIR,2016-02-01 07:00:00,2016-02-01 07.40.00,ATA,TU 31AIMJ,0.0
2016-02-01,TU 0247 ,SXB,TUN,2016-02-01 18:30:00,2016-02-01 20.45.00,ATA,TU 736IOK,20.0
2016-02-04,TU 0338 ,TUN,ALG,2016-02-04 14:30:00,2016-02-04 15.50.00,ATA,TU 320IMV,0.0
2016-02-05,TU 0753 ,FCO,TUN,2016-02-05 10:05:00,2016-02-05 11.20.00,ATA,TU 31BIMQ,0.0
2016-02-05,TU 0217 ,IST,TUN,2016-02-05 20:10:00,2016-02-05 23.00.00,ATA,TU 320IMV,50.0
2016-02-06,TU 0603 ,ZRH,TUN,2016-02-06 10:30:00,2016-02-06 12.40.00,ATA,TU 736IOP,22.0
2016-02-06,TU 0681 ,MRS,MIR,2016-02-06 09:40:00,2016-02-06 11.20.00,ATA,TU 31AIMK,10.0
2016-02-06,TU 0753 ,FCO,TUN,2016-02-06 10:05:00,2016-02-06 11.20.00,ATA,TU 31BIMQ,0.0
2016-02-06,TU 0634 ,DJE,ORY,2016-02-06 14:00:00,2016-02-06 16.40.00,ATA,TU 320IMS,148.0
2016-02-06,TU 6499 ,MUC,NBE,2016-02-06 09:20:00,2016-02-06 11.35.00,ATA,TU 32AIMP,42.0
2016-02-06,TU 0541 ,DUS,NBE,2016-02-06 09:55:00,2016-02-06 12.40.00,ATA,TU 736IOK,7.0
2016-02-06,TU 0646 ,DJE,FRA,2016-02-06 15:25:00,2016-02-06 18.25.00,ATA,TU 736IOK,0.0
2016-02-06,TU 0723 ,ORY,TUN,2016-02-06 18:30:00,2016-02-06 21.00.00,ATA,TU 320IMW,0.0
2016-02-06,TU 0724 ,TUN,ORY,2016-02-06 18:30:00,2016-02-06 20.50.00,ATA,TU 32AIMN,0.0
2016-02-06,TU 0814 ,CAI,TUN,2016-02-06 17:55:00,2016-02-06 21.15.00,ATA,TU 31BIMO,30.0
2016-02-08,TU 0708 ,TUN,ORN,2016-02-08 07:50:00,2016-02-08 09.40.00,ATA,TU 736IOQ,36.0
2016-02-09,TU 0756 ,TUN,MXP,2016-02-09 12:30:00,2016-02-09 14.15.00,ATA,TU 31BIMQ,0.0
2016-02-10,TU 0745 ,FRA,TUN,2016-02-10 10:30:00,2016-02-10 12.55.00,ATA,TU 31BIMO,60.0
2016-02-10,TU 0751 ,LYS,TUN,2016-02-10 10:50:00,2016-02-10 12.45.00,ATA,TU 320IMW,49.0
2016-02-15,TU 0745 ,FRA,TUN,2016-02-15 10:30:00,2016-02-15 12.55.00,ATA,TU 320IMW,58.0
2016-02-15,TU 0751 ,LYS,TUN,2016-02-15 10:50:00,2016-02-15 12.45.00,ATA,TU 32AIMN,12.0
2016-02-16,TU 0642 ,TUN,VIE,2016-02-16 13:40:00,2016-02-16 16.00.00,ATA,TU 736IOK,12.0
2016-02-18,TU 0814 ,CAI,TUN,2016-02-18 11:00:00,2016-02-18 14.20.00,ATA,TU 320IMU,0.0
2016-02-18,TU 0709 ,ORN,TUN,2016-02-18 10:15:00,2016-02-18 12.00.00,ATA,TU 320IMV,35.0
2016-02-18,TU 0852 ,TUN,FCO,2016-02-18 13:40:00,2016-02-18 15.05.00,ATA,TU 32AIMN,15.0
2016-02-19,TU 0711 ,TUN,CMN,2016-02-19 06:55:00,2016-02-19 09.40.00,ATA,TU 32AIMD,15.0
2016-02-21,TU 0903 ,MRS,TUN,2016-02-21 16:35:00,2016-02-21 18.10.00,ATA,TU 332IFN,55.0
2016-02-26,TU 0362 ,TUN,BLQ,2016-02-26 09:10:00,2016-02-26 10.45.00,ATA,TU 320IMU,17.0
2016-02-27,TU 6499 ,MUC,NBE,2016-02-27 09:20:00,2016-02-27 11.35.00,ATA,TU 32AIMN,16.0
2016-02-29,TU 0713 ,TUN,JED,2016-02-29 19:20:00,2016-02-29 23.15.00,ATA,TU 332IFM,42.0
2016-02-29,TU 0913 ,TUN,MED,2016-02-29 19:40:00,2016-03-01 00.00.00,ATA,TU 320IMS,23.0
2016-03-06,TU 6058 ,DJE,TUN,2016-03-06 02:20:00,2016-03-06 03.05.00,ATA,TU 320IMV,0.0
2016-03-05,TU 6593 ,NBE,DJE,2016-03-05 23:00:00,2016-03-05 23.45.00,ATA,TU 32AIMN,0.0
2016-04-03,TU 0930 ,TUN,MRS,2016-04-03 06:25:00,2016-04-03 08.00.00,ATA,TU 320IMW,10.0
2016-04-06,TU 0997 ,NCE,TUN,2016-04-06 10:15:00,2016-04-06 11.50.00,ATA,TU 31AIMK,7.0
2016-04-07,TU 0753 ,FCO,TUN,2016-04-07 10:20:00,2016-04-07 11.35.00,ATA,TU 31BIMQ,0.0
2016-04-07,TU 0215 ,IST,TUN,2016-04-07 10:15:00,2016-04-07 13.05.00,ATA,TU 320IMV,0.0
2016-04-07,TU 0712 ,CMN,TUN,2016-04-07 10:35:00,2016-04-07 13.00.00,ATA,TU 736IOQ,0.0
2016-04-07,TU 0635 ,ORY,DJE,2016-04-07 09:50:00,2016-04-07 12.35.00,ATA,TU 736IOR,20.0
2016-04-07,TU 0997 ,NCE,TUN,2016-04-07 10:15:00,2016-04-07 11.50.00,ATA,TU 320IMU,11.0
2016-04-09,TU 0725 ,ORY,TUN,2016-04-09 06:00:00,2016-04-09 08.25.00,ATA,TU 320IMR,10.0
2016-04-11,TU 0554 ,DJE,TUN,2016-04-11 12:00:00,2016-04-11 12.50.00,ATA,TU 31AIMJ,0.0
2016-04-13,TU 0634 ,DJE,ORY,2016-04-13 06:05:00,2016-04-13 08.50.00,ATA,TU 736IOR,10.0
2016-04-12,TU 0790 ,TUN,LHR,2016-04-12 12:50:00,2016-04-12 15.55.00,ATA,TU 32AIMI,34.0
2016-04-12,TU 0722 ,TUN,ORY,2016-04-12 13:55:00,2016-04-12 16.20.00,ATA,TU 320IMW,0.0
2016-04-12,TU 0902 ,TUN,MRS,2016-04-12 13:55:00,2016-04-12 15.30.00,ATA,TU 736IOK,5.0
2016-04-12,TU 0374 ,TUN,ALG,2016-04-12 13:45:00,2016-04-12 15.05.00,ATA,TU 320IMS,14.0
2016-04-20,TU 0634 ,DJE,ORY,2016-04-20 06:05:00,2016-04-20 08.50.00,ATA,TU 736IOK,0.0
2016-04-24,TU 0440 ,MIR,ORY,2016-04-24 05:05:00,2016-04-24 07.30.00,ATA,TU 736IOQ,0.0
2016-04-24,TU 6029 ,TUN,JED,2016-04-24 19:25:00,2016-04-24 23.50.00,ATA,TU 320IMT,16.0
2016-04-25,TU 0721 ,ORY,TUN,2016-04-25 15:45:00,2016-04-25 18.10.00,ATA,TU 320IMU,16.0
2016-07-04,TU 0753 ,FCO,TUN,2016-07-04 10:20:00,2016-07-04 11.35.00,ATA,TU 31BIMQ,0.0
2016-07-09,TU 0552 ,NBE,HAM,2016-07-09 06:40:00,2016-07-09 09.35.00,ATA,TU 32AIMI,0.0
2016-07-09,TU 0930 ,TUN,MRS,2016-07-09 06:25:00,2016-07-09 08.00.00,ATA,TU 32AIMD,11.0
2016-07-09,TU 0716 ,TUN,ORY,2016-07-09 06:50:00,2016-07-09 09.10.00,ATA,TU 32AIML,0.0
2016-07-09,TU 0540 ,NBE,DUS,2016-07-09 06:50:00,2016-07-09 09.40.00,ATA,TU 736IOR,6.0
2016-07-09,TU 0744 ,TUN,TUN,2016-07-09 07:05:00,2016-07-09 09.40.00,RTR,TU 320IMR,3.0
2016-07-09,AT 0670 ,NDR,AMS,2016-07-09 06:00:00,2016-07-09 09.10.00,ATA,TU 32AIMP,102.0
2016-07-09,AT 0668 ,OUD,AMS,2016-07-09 06:45:00,2016-07-09 10.00.00,ATA,TU 32AIMN,4.0
2016-07-17,TU 0363 ,BLQ,TUN,2016-07-17 11:00:00,2016-07-17 12.25.00,ATA,TU 32AIML,25.0
2016-07-18,TU 8300 ,DJE,FRA,2016-07-18 05:35:00,2016-07-18 08.35.00,ATA,TU 736IOL,25.0
